CustomerID;FirstName;MiddleName;LastName;AddressLine1;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
28467;Tasha;D;Tang;Hans-Rosenthal-Platz 42111;Hamburg;Hamburg;Germany;20354;1 (11) 500 555-0113;12/02/75;Partial College;Skilled Manual;F;M;1;1;0;2;56627;6/03/17;0;48.3;NO
21331;Timothy;NULL;James;4797 Sea Point Way;N. Vancouver;British Columbia;Canada;V7L 4J4;811-555-0154;10/03/74;Partial High School;Skilled Manual;M;S;1;1;0;0;52871;6/03/17;1;52.78;YES
27258;Christian;E;Flores;9647 C Wharton Way;Concord;California;United States;94519;171-555-0119;5/08/92;Graduate Degree;Manual;M;S;0;1;0;0;30116;6/03/17;0;46.7;NO
26454;Sebastian;J;Cox;5680 Edward Ave.;Redmond;Washington;United States;98052;445-555-0117;26/11/57;Graduate Degree;Professional;M;M;1;3;2;2;129708;6/03/17;1;52.51;YES
11346;Deanna;E;Gutierrez;Attaché de Presse;Paris;Seine (Paris);France;75007;1 (11) 500 555-0112;22/05/75;Partial College;Skilled Manual;F;S;1;1;0;0;54394;6/03/17;0;52.35;NO
20301;Gloria;L;Bradley;1940 C Mt. Hood Circle;Bellingham;Washington;United States;98225;396-555-0131;22/10/88;Partial College;Clerical;F;M;1;1;1;1;87439;6/03/17;1;51.42;YES
21783;Kate;NULL;Goel;8756 Nottingham Pl.;Burien;Washington;United States;98168;441-555-0194;19/10/68;High School;Manual;F;S;1;0;0;0;33746;6/03/17;0;47.93;NO
15036;Derek;NULL;She;9652 Los Angeles;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0161;23/08/99;Bachelors;Skilled Manual;M;S;0;0;0;0;54991;6/03/17;1;50.4;YES
22925;Karla;E;Shen;9088 Almaden Dr;St. Leonards;New South Wales;Australia;2065;1 (11) 500 555-0186;17/05/84;Bachelors;Management;F;M;1;2;0;0;107868;6/03/17;0;51.63;NO
11202;Alexia;L;Price;2079 Wellington Ct;Lakewood;California;United States;90712;552-555-0118;26/08/67;Bachelors;Professional;F;M;1;2;1;2;133592;6/03/17;1;55.89;YES
23772;Cory;NULL;Raman;Postfach 55 44 99;Berlin;Nordrhein-Westfalen;Germany;10501;1 (11) 500 555-0199;6/01/91;Partial High School;Manual;M;M;0;1;0;1;31382;6/03/17;0;46.2;NO
24914;Heather;M;Zhou;486 Pacifica Avenue;Seaford;Victoria;Australia;3198;1 (11) 500 555-0126;18/12/91;Bachelors;Management;F;M;1;1;0;1;110252;6/03/17;1;50.92;YES
22377;Roger;NULL;Zeng;1, rue Pierre-Demoulin;Orleans;Loiret;France;45000;1 (11) 500 555-0165;12/03/87;Graduate Degree;Skilled Manual;M;S;0;1;0;0;59482;6/03/17;0;49.05;NO
26041;Gloria;G;Torres;692 Honey Trail Lane;Bellingham;Washington;United States;98225;435-555-0171;5/07/77;Partial College;Skilled Manual;F;M;1;1;1;2;55702;6/03/17;1;50.49;YES
19575;Marco;L;Patel;6850 Monument Blvd.;Wollongong;New South Wales;Australia;2500;1 (11) 500 555-0140;27/08/86;Bachelors;Manual;M;S;0;1;0;0;31400;6/03/17;1;48.65;YES
13868;Shelby;NULL;Morris;312 Via Del Verdes;Salem;Oregon;United States;97301;638-555-0148;13/07/90;Graduate Degree;Clerical;F;S;0;0;0;0;83921;6/03/17;1;50.35;YES
18725;Denise;M;Kapoor;3252 Hamlet;Hobart;Tasmania;Australia;7001;1 (11) 500 555-0118;9/10/87;Bachelors;Professional;F;S;1;2;0;0;132618;6/03/17;0;53.81;NO
14900;Rachel;J;Lewis;7590 Bayview Circle;Westminster;British Columbia;Canada;V3L 1H4;147-555-0139;24/10/76;Partial College;Skilled Manual;F;M;1;1;0;1;54846;6/03/17;0;48.55;NO
16672;Nicole;A;Martinez;8189 Lydia Lane;Walla Walla;Washington;United States;99362;281-555-0154;28/06/94;Partial College;Skilled Manual;F;S;0;1;0;0;57750;6/03/17;0;51.92;NO
24252;Jaclyn;NULL;Xu;6719 Santa Teresa Dr;Wollongong;New South Wales;Australia;2500;1 (11) 500 555-0174;22/11/67;Partial College;Manual;F;M;1;0;0;2;28202;6/03/17;0;44.98;NO
13728;Taylor;NULL;Stewart;8678 Sierra Drive;Bellflower;California;United States;90706;158-555-0169;26/08/75;Partial College;Skilled Manual;F;M;1;0;0;2;56375;6/03/17;0;48.9;NO
17383;Craig;NULL;Ortega;272 Winding Lane;Beaverton;Oregon;United States;97005;317-555-0156;1/05/91;Graduate Degree;Manual;M;M;0;1;1;1;36819;6/03/17;1;51;YES
17535;Colleen;A;Guo;3994 Reva Drive;Bellingham;Washington;United States;98225;651-555-0146;24/10/85;Partial College;Skilled Manual;F;S;0;1;0;0;56736;6/03/17;0;48.11;NO
18862;Luke;NULL;Zhang;824 El Campo Ct;Beverly Hills;California;United States;90210;853-555-0199;22/09/74;High School;Manual;M;M;1;1;0;2;33624;6/03/17;0;48.55;NO
28376;Eugene;L;Chen;Lieblingsweg 4;Saarlouis;Saarland;Germany;66740;1 (11) 500 555-0116;8/10/87;Bachelors;Professional;M;S;1;2;0;0;138129;6/03/17;1;53.08;YES
14325;Crystal;L;Li;9676 Hidden Lakes Court;Melbourne;Victoria;Australia;3000;1 (11) 500 555-0135;5/07/77;Partial College;Skilled Manual;F;S;1;2;0;0;52960;6/03/17;1;50.34;YES
15673;Jon;NULL;Goel;71, avenue de la Gare;Versailles;Yveline;France;78000;1 (11) 500 555-0169;8/06/89;Partial College;Skilled Manual;M;S;0;2;0;0;54293;6/03/17;1;51.23;YES
14299;Jermaine;A;Chandra;7741 Thunderbird Dr.;Goulburn;New South Wales;Australia;2580;1 (11) 500 555-0192;11/06/87;Bachelors;Skilled Manual;M;M;1;1;1;2;52636;6/03/17;1;52.63;YES
11360;Tyrone;NULL;Serrano;3767 View Dr.;Rockhampton;Queensland;Australia;4700;1 (11) 500 555-0176;2/08/98;Partial College;Clerical;M;S;0;2;0;0;81443;6/03/17;1;51.98;YES
14713;Jon;W;Ye;Postfach 66 00 77;Offenbach;Saarland;Germany;63009;1 (11) 500 555-0131;8/07/90;Partial College;Skilled Manual;M;S;0;0;0;0;52592;6/03/17;1;49.17;YES
13565;Tiffany;K;Zhao;8811, rue de Longchamp;Courbevoie;Hauts de Seine;France;92400;1 (11) 500 555-0111;20/09/71;Partial College;Skilled Manual;F;M;1;1;1;2;53520;6/03/17;1;51.61;YES
12920;Kelly;L;Henderson;65 Ayers Rd;Edmonds;Washington;United States;98020;757-555-0160;13/09/87;Bachelors;Management;F;S;1;3;0;0;107297;6/03/17;0;52.41;NO
12085;Tyler;NULL;Rodriguez;8980 Logan Court;Portland;Oregon;United States;97205;935-555-0186;25/12/67;Bachelors;Clerical;M;M;1;2;1;2;88072;6/03/17;1;53.49;YES
28749;Franklin;NULL;Zhou;73, boulevard d´Albi;Drancy;Seine Saint Denis;France;93700;1 (11) 500 555-0126;8/10/92;High School;Manual;M;S;0;1;0;0;27474;6/03/17;0;49.58;NO
20110;Austin;C;Perry;4590 Mori Court;Woodland Hills;California;United States;91364;716-555-0137;23/01/78;Partial College;Skilled Manual;M;M;1;1;1;2;51489;6/03/17;1;57.77;YES
13747;Brian;J;Torres;9870 Santa Maria Ct.;Kirkland;Washington;United States;98033;327-555-0133;11/10/77;Partial College;Clerical;M;M;1;2;1;2;80025;6/03/17;1;55.58;YES
21959;Jimmy;NULL;Dominguez;3397 C Olivera Rd;Sydney;New South Wales;Australia;1002;1 (11) 500 555-0145;16/07/89;Graduate Degree;Skilled Manual;M;M;0;0;1;2;58871;6/03/17;1;48.39;YES
27776;Audrey;NULL;Gomez;909, rue Saint Denis;Paris;Seine (Paris);France;75003;1 (11) 500 555-0197;5/05/86;Bachelors;Clerical;F;S;0;1;0;0;77723;6/03/17;0;50.21;NO
25312;Erik;M;Ramos;590 Raven Court;London;England;United Kingdom;EC1R 0DU;1 (11) 500 555-0179;8/04/92;Partial College;Clerical;M;M;1;3;1;1;77517;6/03/17;1;52.2;YES
26428;Colin;NULL;Ma;9270 Via Pablo Neruda;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0174;22/11/96;Bachelors;Manual;M;M;0;1;0;0;36733;6/03/17;1;46.69;YES
15438;Arthur;NULL;Rodriguez;5506 Jimno Ave;St. Leonards;New South Wales;Australia;2065;1 (11) 500 555-0151;11/03/67;Partial College;Management;M;M;1;3;1;2;105199;6/03/17;1;54.14;YES
26555;Jeremy;C;Perry;8598 Sharon Dr.;Newport Beach;California;United States;92625;249-555-0123;13/06/97;Partial College;Clerical;M;S;0;1;0;0;84275;6/03/17;1;51.45;YES
27224;Jessica;A;Griffin;4487 Coldwater Drive;W. Linn;Oregon;United States;97068;424-555-0117;9/10/77;Partial High School;Manual;F;M;1;1;0;2;31527;6/03/17;0;45.96;NO
27134;Glenn;K;Chen;368, avenue du Québec;Paris;Seine (Paris);France;75012;1 (11) 500 555-0137;2/04/72;Partial College;Clerical;M;S;1;1;0;0;84179;7/03/17;0;57.69;NO
27501;Darren;NULL;Alonso;3265 E. 62nd Street;Lavender Bay;New South Wales;Australia;2060;1 (11) 500 555-0112;25/02/75;Partial College;Manual;M;M;1;0;1;2;31789;6/03/17;1;57.83;YES
14064;Stacey;NULL;Li;666 Lafayette Street;Townsville;Queensland;Australia;4810;1 (11) 500 555-0124;9/06/84;Bachelors;Skilled Manual;F;S;0;2;0;0;62048;6/03/17;0;50.8;NO
15570;Brianna;L;Powell;4016 Boyd;Spring Valley;California;United States;91977;228-555-0193;12/08/78;Bachelors;Skilled Manual;F;S;0;1;0;0;61514;6/03/17;0;48.26;NO
20206;Olivia;V;Murphy;628 Marina Lakes Drive;Langley;British Columbia;Canada;V3A 4R2;575-555-0153;10/06/78;Bachelors;Clerical;F;M;1;2;1;2;81842;6/03/17;1;51.4;YES
27221;Matthew;J;Jones;7594 Alexander Pl.;Tacoma;Washington;United States;98403;753-555-0152;10/07/77;Partial High School;Skilled Manual;M;S;1;1;0;0;57544;6/03/17;1;60.11;YES
14304;Jacquelyn;NULL;Jimenez;8102 Birch Bark Road;Melbourne;Victoria;Australia;3000;1 (11) 500 555-0122;15/02/82;Bachelors;Clerical;F;M;1;2;0;1;83142;6/03/17;1;50.09;YES
29063;Alan;L;Liang;4971 Twincreek Ct.;Melbourne;Victoria;Australia;3000;1 (11) 500 555-0161;25/08/66;High School;Skilled Manual;M;S;1;0;1;1;60327;6/03/17;1;49.85;YES
23922;Cody;NULL;Richardson;Winter der Böck 2550;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0114;18/07/86;Bachelors;Skilled Manual;M;M;1;1;0;1;60675;6/03/17;0;53.34;NO
26974;Philip;M;Suarez;Lützowplatz 46;Stuttgart;Saarland;Germany;70452;1 (11) 500 555-0111;13/11/00;Partial High School;Skilled Manual;M;S;0;2;0;0;57736;6/03/17;1;49.26;YES
16647;Anna;NULL;Alexander;3029 Pastime Dr;Daly City;California;United States;94015;150-555-0156;18/10/62;Graduate Degree;Clerical;F;M;1;3;1;2;84996;6/03/17;1;52.47;YES
18886;Donald;E;McDonald;2309 Mt. Olivet Ct.;Ballard;Washington;United States;98107;164-555-0155;11/12/97;Partial High School;Manual;M;S;0;1;0;0;36118;6/03/17;0;47.91;NO
20458;Erick;S;Subram;3744 Dalis Drive;Burlingame;California;United States;94010;567-555-0166;14/11/94;Partial College;Skilled Manual;M;M;0;2;0;0;51595;6/03/17;0;48.78;NO
23479;Fernando;NULL;Robinson;3287 Corte Poquito;Salem;Oregon;United States;97301;395-555-0157;16/08/83;Partial College;Management;M;S;1;1;0;0;105120;6/03/17;0;57.14;NO
14076;Justin;J;Ross;6912 Hamilton Avenue;Beaverton;Oregon;United States;97005;605-555-0145;27/02/96;High School;Manual;M;M;0;0;0;0;32001;6/03/17;1;45.75;YES
16349;Levi;NULL;Sai;2702 Alan Dr.;Bendigo;Victoria;Australia;3550;1 (11) 500 555-0175;15/04/74;Partial College;Management;M;S;1;2;0;0;110476;6/03/17;1;51.43;YES
29094;Jessie;NULL;He;6111 Newcastle Road;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0158;26/06/72;High School;Clerical;M;M;1;1;0;2;80217;6/03/17;0;59.01;NO
15000;Kelli;NULL;Zhou;Königsteiner Straße 241;Sulzbach Taunus;Saarland;Germany;66272;1 (11) 500 555-0129;22/05/93;Partial High School;Manual;F;S;0;1;0;0;35089;6/03/17;0;46.69;NO
28237;Hailey;J;Foster;8127 Otter Dr.;Downey;California;United States;90241;464-555-0117;12/06/85;Bachelors;Skilled Manual;F;M;1;2;0;1;54126;6/03/17;0;47.93;NO
25053;Colin;NULL;Andersen;5689 Almondtree Circle;St. Leonards;New South Wales;Australia;2065;1 (11) 500 555-0198;23/08/77;High School;Clerical;M;M;1;3;1;2;82905;6/03/17;1;54.99;YES
26693;Charles;NULL;Perez;1685 Rose Dr.;Vancouver;British Columbia;Canada;V7L 4J4;747-555-0117;16/10/76;Partial College;Manual;M;M;1;1;0;2;32001;6/03/17;1;49.91;YES
25807;Kaitlin;J;Lopez;5, route de Marseille;Paris;Seine (Paris);France;75010;1 (11) 500 555-0165;10/11/67;Partial High School;Manual;F;M;1;0;1;2;32188;6/03/17;0;47.84;NO
24983;Morgan;M;Griffin;9595 Barbie Dr.;National City;California;United States;91950;491-555-0113;21/08/70;Partial College;Skilled Manual;F;S;1;1;0;0;56860;6/03/17;0;47.85;NO
18838;Natalie;C;Morris;3159 C Wharton Way;Spring Valley;California;United States;91977;479-555-0144;13/09/75;Partial College;Manual;F;M;1;0;0;1;35410;6/03/17;1;47.48;YES
22967;Rachel;NULL;Smith;327 Bon Homme Way;Olympia;Washington;United States;98501;552-555-0157;23/11/96;High School;Skilled Manual;F;M;0;2;0;0;60941;6/03/17;1;49.26;YES
22345;Amanda;R;James;2 Columbia River Ct.;Santa Cruz;California;United States;95062;281-555-0144;18/07/75;High School;Skilled Manual;F;M;1;0;1;1;61368;6/03/17;1;48.55;YES
13049;Autumn;NULL;Wang;7256 St. Paul Circle;Gold Coast;Queensland;Australia;4217;1 (11) 500 555-0134;6/07/73;Partial College;Skilled Manual;F;M;1;1;0;2;55403;6/03/17;1;48.57;YES
19641;Richard;NULL;Evans;4155 Working Drive;Lake Oswego;Oregon;United States;97034;834-555-0117;21/03/00;Partial High School;Manual;M;S;0;0;0;0;36106;6/03/17;0;48.7;NO
14962;Justin;W;Jai;Zollhof 7266;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0180;13/10/85;Bachelors;Skilled Manual;M;M;1;0;0;1;59769;6/03/17;1;52.42;YES
26994;Erika;S;Torres;9, avenue des Ternes;Sèvres;Hauts de Seine;France;92310;1 (11) 500 555-0160;25/03/92;Bachelors;Management;F;M;1;2;0;0;111111;6/03/17;1;50.89;YES
14406;Carrie;M;Schmidt;5616 Bayside Way;Berkeley;California;United States;94704;244-555-0136;15/08/70;Partial College;Clerical;F;M;1;2;1;2;78852;6/03/17;1;50.72;YES
22174;Micah;NULL;Lu;5710 Ida Drive;Perth;South Australia;Australia;6006;1 (11) 500 555-0182;2/05/72;High School;Clerical;M;M;1;1;1;2;78160;6/03/17;1;61.23;YES
27082;Zachary;M;Taylor;7598 Holland Circle;Port Hammond;British Columbia;Canada;V6B 3P7;483-555-0176;8/03/90;Bachelors;Management;M;M;1;1;1;2;105846;6/03/17;1;52.92;YES
27832;Margaret;R;Powell;Wallstr 8834;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0113;8/04/96;Partial College;Clerical;F;S;0;1;0;0;83017;6/03/17;0;54.54;NO
24010;Walter;N;Alvarez;5, avenue de la Gare;Lille;Nord;France;59000;1 (11) 500 555-0168;24/08/81;Partial College;Skilled Manual;M;S;0;1;0;0;62484;6/03/17;1;53.18;YES
14788;Gerald;C;Rana;214, rue Léo Delibes;Paris;Seine (Paris);France;75013;1 (11) 500 555-0175;19/12/86;High School;Manual;M;S;0;1;0;0;33875;6/03/17;0;58.66;NO
12859;Evelyn;L;Gonzalez;8967 Hamilton Ave.;Billericay;England;United Kingdom;CM11;1 (11) 500 555-0159;17/08/82;Partial College;Management;F;S;1;1;0;0;106342;6/03/17;0;52.12;NO
25435;Jennifer;NULL;Turner;1391 Band Court;Everett;Washington;United States;98201;282-555-0119;25/03/85;Bachelors;Professional;F;M;1;1;1;2;129164;6/03/17;1;55.32;YES
24879;Desiree;NULL;Munoz;Westheimer Straße 7606;Münster;Saarland;Germany;48001;1 (11) 500 555-0186;11/04/68;Partial High School;Manual;F;M;1;1;1;2;35028;6/03/17;0;49.81;NO
12498;Eduardo;L;Diaz;Werftstr 54;Hamburg;Hamburg;Germany;20354;1 (11) 500 555-0140;20/04/83;Bachelors;Clerical;M;M;1;2;0;2;87399;6/03/17;1;51.69;YES
21932;Leonard;NULL;Kumar;7127 Los Gatos Court;Colma;California;United States;94014;129-555-0139;14/12/79;Partial College;Skilled Manual;M;M;1;1;1;2;55739;6/03/17;1;50.72;YES
23693;Jacqueline;NULL;Jenkins;6212 Alpine Drive;San Francisco;California;United States;94109;579-555-0186;9/11/65;Partial High School;Manual;F;S;1;1;1;1;27353;6/03/17;0;46.93;NO
26597;Madison;NULL;Lewis;6394 Dumbarton Drive;Yakima;Washington;United States;98901;788-555-0156;5/01/84;Bachelors;Clerical;F;S;0;1;0;0;81154;6/03/17;0;50.95;NO
22896;Logan;H;Miller;7396 Greenwood Place;Everett;Washington;United States;98201;496-555-0121;19/03/78;Bachelors;Management;M;M;1;2;0;2;110220;6/03/17;1;61.05;YES
24512;Adrienne;L;Jiménez;4965 Bishop Court;Burlingame;California;United States;94010;675-555-0149;13/08/96;Partial College;Clerical;F;S;0;2;0;0;76853;6/03/17;1;52.54;YES
20808;Julie;NULL;Jai;Moritzstr 45;Kassel;Hessen;Germany;34117;1 (11) 500 555-0138;18/05/75;Partial College;Clerical;F;M;1;2;1;2;77691;6/03/17;1;51.09;YES
12736;Diana;C;Ruiz;Westheimer Straße 924322;Frankfurt;Bayern;Germany;91480;1 (11) 500 555-0181;26/07/92;Partial High School;Skilled Manual;F;S;0;1;0;0;56211;6/03/17;0;50.28;NO
16779;Morgan;A;Watson;1941 Hacienda;West Covina;California;United States;91791;447-555-0120;27/10/64;Bachelors;Management;F;M;1;2;1;2;102799;6/03/17;1;55.26;YES
22200;Martha;NULL;Ye;6584 Oak Leaf Ct;Matraville;New South Wales;Australia;2036;1 (11) 500 555-0159;28/03/77;High School;Skilled Manual;F;S;1;2;0;0;56466;6/03/17;1;49.71;YES
21717;Angel;M;King;2147 N. 66th Street;Torrance;California;United States;90505;344-555-0174;13/07/79;Partial College;Clerical;M;M;1;1;1;2;76811;6/03/17;1;51.59;YES
27293;Kaitlyn;NULL;Jackson;2373 Mt. Whitney Way;Glendale;California;United States;91203;208-555-0174;18/05/86;Graduate Degree;Professional;F;M;1;2;0;0;129940;6/03/17;1;51.75;YES
15730;Philip;NULL;Dominguez;2743 Veale Ave;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0117;19/02/92;Bachelors;Management;M;M;1;3;0;0;103333;6/03/17;1;50.95;YES
28493;Morgan;T;Wilson;Lieblingsweg 2123;Hamburg;Hamburg;Germany;20354;1 (11) 500 555-0132;21/11/81;Graduate Degree;Professional;F;M;1;3;0;2;127771;6/03/17;0;52.4;NO
17262;Kristy;B;Martin;4566 Bermad Drive;Bellflower;California;United States;90706;708-555-0182;25/10/80;Partial College;Skilled Manual;F;M;1;1;1;2;56014;6/03/17;1;52.21;YES
21634;Arianna;NULL;Cook;2748 Pine St.;Edmonds;Washington;United States;98020;153-555-0177;25/05/85;Bachelors;Skilled Manual;F;M;1;1;1;2;51600;6/03/17;1;47.62;YES
18189;Nancy;NULL;Mehta;5021 Rio Grande Drive;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0161;21/10/96;Bachelors;Management;F;M;1;3;0;0;104535;6/03/17;1;50.45;YES
24500;Seth;NULL;Johnson;5718 N. Sixth Street;Puyallup;Washington;United States;98371;177-555-0128;13/11/97;High School;Skilled Manual;M;M;0;1;0;0;51900;6/03/17;1;48.91;YES
28846;Cynthia;D;Lopez;2775 Heather Leaf Ln.;Chula Vista;California;United States;91910;359-555-0135;14/11/88;Bachelors;Clerical;F;S;0;1;0;0;87087;6/03/17;0;54.24;NO
13122;Catherine;K;Cox;4014 Donegal Road;Bendigo;Victoria;Australia;3550;1 (11) 500 555-0179;2/08/85;Bachelors;Management;F;M;1;1;2;2;108596;6/03/17;1;53.06;YES
17899;Theresa;A;Moreno;8, rue Lafayette;Paris;Seine (Paris);France;75012;1 (11) 500 555-0177;10/04/61;Bachelors;Clerical;F;M;1;1;0;2;77380;6/03/17;0;50.45;NO
18694;Derrick;NULL;Gomez;2460 Tanager Court;Newcastle;New South Wales;Australia;2300;1 (11) 500 555-0123;21/07/89;Graduate Degree;Professional;M;M;1;0;1;1;130170;6/03/17;1;52.58;YES
24725;Bailey;R;Young;9597 Sweeney Road;Lake Oswego;Oregon;United States;97034;158-555-0122;5/05/95;Partial College;Clerical;F;M;0;2;0;0;82841;6/03/17;1;50.03;YES
13072;Emma;J;Rogers;6277 Greenview Court;Lebanon;Oregon;United States;97355;580-555-0168;2/11/93;Partial College;Clerical;F;S;0;3;0;0;82092;6/03/17;1;49.75;YES
27290;Marcus;NULL;Evans;101 Adobe Dr;Puyallup;Washington;United States;98371;597-555-0163;14/02/86;Bachelors;Clerical;M;M;1;3;0;1;84666;6/03/17;1;56.86;YES
24133;Carla;NULL;Patel;Attaché de Presse;Paris;Seine (Paris);France;75009;1 (11) 500 555-0136;2/07/94;Partial High School;Manual;F;S;0;0;0;0;29149;6/03/17;0;48.55;NO
20929;Darryl;C;Zeng;4986 Treat Blvd.;York;England;United Kingdom;Y03 4TN;1 (11) 500 555-0189;12/06/99;Partial College;Skilled Manual;M;S;0;0;0;0;59348;6/03/17;0;48.07;NO
13773;Dana;L;Blanco;1, place de Brazaville;Dunkerque;Nord;France;59140;1 (11) 500 555-0119;22/04/87;Partial High School;Skilled Manual;F;M;1;1;0;1;56977;6/03/17;0;49.09;NO
11881;Richard;T;Mitchell;8998 Adobe Drive;Grossmont;California;United States;91941;142-555-0165;24/07/79;Bachelors;Management;M;M;1;2;0;2;106586;6/03/17;0;53.67;NO
24381;Danny;NULL;Serrano;9353 N Lucile Lane;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0110;14/05/85;Bachelors;Management;M;S;1;1;0;0;107197;6/03/17;0;57.74;NO
22547;Elijah;C;Flores;6465 Brushcreek Dr;National City;California;United States;91950;337-555-0173;3/10/91;Graduate Degree;Clerical;M;S;0;3;0;0;84476;6/03/17;1;53.9;YES
15069;Noah;L;Lal;Krönerweg 26;Werne;Nordrhein-Westfalen;Germany;59368;1 (11) 500 555-0126;23/03/90;Partial College;Skilled Manual;M;S;0;0;0;0;52418;6/03/17;1;51.39;YES
22892;Timothy;E;Mitchell;6821 Sepulveda Ct.;Downey;California;United States;90241;521-555-0198;17/04/79;Graduate Degree;Manual;M;S;0;0;0;0;35364;6/03/17;1;46.89;YES
22154;Yolanda;C;Yuan;5786 St. George Drive;Chalk Riber;Ontario;Canada;K0J 1J0;896-555-0142;24/01/97;Partial High School;Skilled Manual;F;S;0;1;0;0;57756;6/03/17;0;48.28;NO
14817;Anna;NULL;Washington;2094 Fruitwood;Leeds;England;United Kingdom;LE18;1 (11) 500 555-0190;16/09/85;Bachelors;Skilled Manual;F;M;1;0;0;2;57411;6/03/17;1;48.34;YES
19829;Lucas;C;Mitchell;3450 Villageoaks Dr.;Royal Oak;British Columbia;Canada;V8X;491-555-0164;3/09/83;Graduate Degree;Professional;M;S;1;2;0;0;132452;6/03/17;1;61.33;YES
19793;Tina;K;Smith;7546 Woodside Court;Matraville;New South Wales;Australia;2036;1 (11) 500 555-0187;22/05/77;High School;Skilled Manual;F;S;1;0;0;0;52059;6/03/17;0;50.23;NO
20874;Edwin;NULL;Lal;Rehstr 7546;Paderborn;Hamburg;Germany;33041;1 (11) 500 555-0116;20/11/88;Partial College;Clerical;M;S;0;1;0;0;83909;6/03/17;0;52.31;NO
23098;Pedro;E;Rubio;5206 Damascus Loop;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0117;16/01/70;Partial College;Skilled Manual;M;S;1;2;0;0;61610;6/03/17;0;60.16;NO
14735;Maria;NULL;Rogers;7954 Monument Blvd;Oregon City;Oregon;United States;97045;801-555-0117;10/10/73;Partial College;Skilled Manual;F;M;1;1;2;2;61368;6/03/17;1;49.17;YES
26298;Jasmine;R;Peterson;5898 Mt. Dell;Marysville;Washington;United States;98270;894-555-0182;11/01/92;Bachelors;Skilled Manual;F;M;0;1;1;2;53010;6/03/17;1;52.4;YES
20313;Oscar;G;Bennett;9961 Tice;Beaverton;Oregon;United States;97005;402-555-0135;11/11/98;Partial College;Management;M;S;0;2;0;0;103540;6/03/17;0;52.28;NO
18584;Haley;NULL;Evans;7569 Sierra Drive;Seattle;Washington;United States;98104;849-555-0179;20/01/89;Graduate Degree;Skilled Manual;F;M;0;1;0;1;51407;6/03/17;0;47.62;NO
23149;Brandi;M;Rubio;6557 Jalalon Place;Concord;California;United States;94519;871-555-0113;27/12/90;Bachelors;Skilled Manual;F;M;0;1;0;2;62042;6/03/17;0;48.32;NO
23246;Renee;L;Gill;6040 Lislin Ct;Ballard;Washington;United States;98107;680-555-0146;4/08/86;Graduate Degree;Manual;F;S;0;1;0;0;30513;6/03/17;0;47.58;NO
19239;Jeremy;D;Alexander;6288 Melody Dr.;Redmond;Washington;United States;98052;697-555-0178;18/10/93;Graduate Degree;Professional;M;M;1;2;0;0;135992;6/03/17;1;52.57;YES
16764;Thomas;NULL;Davis;7811 Woodsworth Lane;Newton;British Columbia;Canada;V2L3W8;321-555-0139;23/05/93;Graduate Degree;Skilled Manual;M;M;0;1;0;0;57836;6/03/17;0;49.13;NO
17302;Ruth;D;Vance;4751 Grant Street;Springwood;New South Wales;Australia;2777;1 (11) 500 555-0118;6/04/84;Bachelors;Professional;F;S;1;1;0;0;135603;6/03/17;0;54.17;NO
14494;Cameron;NULL;Diaz;5408 South St;Salem;Oregon;United States;97301;517-555-0180;17/05/73;Graduate Degree;Skilled Manual;M;M;1;1;0;1;59702;6/03/17;0;48.15;NO
24307;Tina;NULL;Sara;7977 Marina Road;Milsons Point;New South Wales;Australia;2061;1 (11) 500 555-0127;16/02/79;Bachelors;Clerical;F;S;1;1;0;0;84499;6/03/17;0;54.16;NO
12837;Nicole;K;Anderson;Nonnendamm 22;Hof;Bayern;Germany;95010;1 (11) 500 555-0199;27/09/53;Partial College;Skilled Manual;F;M;1;1;1;2;50960;6/03/17;1;50.13;YES
21216;Larry;E;Blanco;410 Wallace Dr.;Bendigo;Victoria;Australia;3550;1 (11) 500 555-0194;24/05/84;Bachelors;Management;M;S;1;1;0;0;108316;6/03/17;0;56.25;NO
25701;Francisco;NULL;Garcia;7284 Golf Club Road;London;England;United Kingdom;W1V 5RN;1 (11) 500 555-0174;4/06/60;Bachelors;Management;M;M;1;2;1;2;105248;6/03/17;1;52.4;YES
22948;Lucas;NULL;Turner;4264 C Street;Brisbane;Queensland;Australia;4000;1 (11) 500 555-0144;4/07/84;Bachelors;Skilled Manual;M;S;0;2;0;0;61066;6/03/17;1;58.16;YES
